id,nombre,provincia,partido,foto,email,telefono,periodo_inicio,periodo_fin
3021,"Molinari, Diego Luis",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1946-05-22,1955-04-30
399,"Monllau, Blanca Maria del Valle",Catamarca,Alianza Frente Cívico y Social,,,,2009-12-10,2015-12-09
596,"Monte de Oca, María Belen","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Alianza la Libertad Avanza,,belen.montesdeoca@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
446,"Montenegro, Gerardo Antenor",Santiago del Estero,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/446.gif,,,2019-12-10,2025-12-09
3554,"Montenegro, Pio",Santiago del Estero,U. C. R. Antipersonalista,,,,1935-05-02,1944-04-30
409,"Montero, Laura Gisela",Mendoza,Alianza Frente Cívico Federal Ucr-Confe,,,,2009-12-10,2015-12-09
581,"Monteverde, Agustín Aníbal",Ciudad Autónoma de Buenos Aires,Alianza la Libertad Avanza,,agustin.monteverde@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
332,"Montoya, Jorge Luciano",Córdoba,Justicialista,,,,2001-12-10,2003-12-09
3518,"Mora Olmedo, Epifanio",San Luis,Sin Especificar,,,,1928-05-21,1937-04-30
295,"Morales, Gerardo Rubén",Jujuy,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/295.gif,,,2001-12-10,2005-12-09
413,"Morandini, Norma Elena",Córdoba,Alianza Frente Cívico,,,,2009-12-10,2015-12-09
220,"Moreau, Leopoldo Raul Guido",Buenos Aires,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/220.gif,,,1995-11-29,2001-12-09
3445,"Moreira, Miguel Orlando",Misiones,Frejuli,,,,1973-05-03,1977-04-30
594,"Moreno, Elia Esther del Carmen",Santiago del Estero,Frente Cívico por Santiago,,elia.moreno@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
3190,"Moreno, Gregorio",Catamarca,Sin Especificar,,,,1862-05-24,1865-04-30
3560,"Moreno, Ramon Enrique",Santiago del Estero,Frejuli,,,,1973-05-03,1977-04-30
3321,"Morillo, Carlos Argentino",La Rioja,U. C. R. Del Pueblo,,,,1963-08-12,1972-04-30
283,"Moro, Eduardo Aníbal",Chaco,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/283.gif,,,2001-12-10,2007-12-09
3350,"Moron, Domingo",San Juan,Sin Especificar,,,,1904-05-02,1913-04-30
3004,"Moya, Armengol Roque",Chaco,Sin Especificar,,,,1966-05-05,1975-04-30
3091,"Moyano, Guillermo A.",Córdoba,Sin Especificar,,,,1880-07-30,1889-04-30
270,"Muller, Mabel Hilda",Buenos Aires,Justicialista,https://api.argentinadatos.com/static/senado/senadores/270.gif,,,2001-12-10,2005-12-09
3487,"Muniagurria, Camilo Jose Miguel",Santa Fe,Sin Especificar,,,,1973-05-03,1977-03-31
65,"Murguia, Edgardo P.",Santa Cruz,Frejuli,https://api.argentinadatos.com/static/senado/senadores/65.gif,,,1973-05-03,1977-03-31
585,"Márquez, Nadia Judith",Neuquén,Alianza la Libertad Avanza,,nadia.marquez@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
66,"Napoli, Antonio O.",Río Negro,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/66.gif,,,1983-11-29,1989-12-09
3627,"Navarro, Angel",Catamarca,Sin Especificar,,,,1862-05-24,1871-04-30
3628,"Navarro, Manuel Jose",Catamarca,Sin Especificar,,,,1880-07-03,1889-04-30
3187,"Navarro, Ramon Mardonio",Catamarca,Sin Especificar,,,,1952-04-25,1958-04-30
510,"Neder, José Emilio",Santiago del Estero,Frente Fuerza Patria Peronista,https://api.argentinadatos.com/static/senado/senadores/510.gif,jose.neder@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
266,"Negre de Alonso, Liliana Teresita",San Luis,Justicialista,https://api.argentinadatos.com/static/senado/senadores/266.gif,,,2001-12-10,2005-12-09
29,"Nieves, Rogelio J.",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/29.gif,,,1983-11-29,1992-12-09
378,"Nikisch, Roy Abelardo",Chaco,Alianza Frente de Todos,,,,2007-12-10,2013-12-09
3397,"Nogueira, Eduardo",Entre Ríos,Sin Especificar,,,,1958-03-31,1967-04-30
3588,"Nougues, Miguel M.",Tucumán,Sin Especificar,,,,1883-04-30,1892-04-30
3383,"Nuñez, Eugenio",Entre Ríos,Sin Especificar,,,,1854-10-17,1863-04-30
3098,"Nuñez, Rafael",Córdoba,Sin Especificar,,,,1916-08-29,1925-04-30
245,"O'donnell, Mario Ernesto",Ciudad Autónoma de Buenos Aires,Justicialista,https://api.argentinadatos.com/static/senado/senadores/245.gif,,,1998-04-22,1998-12-09
317,"Ochoa, Raúl Ernesto",San Luis,Justicialista,,,,2001-12-10,2005-12-09
442,"Odarda, María Magdalena",Río Negro,Alianza Frente Progresista,https://api.argentinadatos.com/static/senado/senadores/442.gif,,,2013-12-10,2019-12-09
3101,"Oddone, Gabriel A.",Córdoba,Sin Especificar,,,,1941-04-22,1950-01-19
475,"Ojeda, José Anatolio","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/475.gif,,,2015-12-10,2019-12-09
3570,"Olaechea y Alcorta, Pedro",Santiago del Estero,Autonomista,,,,1910-04-29,1919-04-30
503,"Olalla, Stella Maris",Entre Ríos,Juntos por el Cambio,https://api.argentinadatos.com/static/senado/senadores/503.gif,,,2019-12-10,2025-12-09
3137,"Oliva, Moises",Salta,Sin Especificar,,,,1880-07-03,1889-04-30
563,"Olivera Lucero, Bruno Antonio",San Juan,Alianza la Libertad Avanza,https://api.argentinadatos.com/static/senado/senadores/563.gif,bruno.olivera@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
3443,"Olmedo, Rolando",Misiones,U. C. R. Intransigente,,,,1961-06-07,1970-04-30
3095,"Olmos, Jose V. De",Córdoba,Sin Especificar,,,,1907-08-01,1916-04-30
3277,"Oporto, Julio Samuel",La Pampa,Sin Especificar,,,,1961-07-05,1970-04-30
591,"Orozco, María Emilia",Salta,Alianza la Libertad Avanza,,maria.orozco@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
3494,"Oroño, Nicasio",Santa Fe,Sin Especificar,,,,1868-05-02,1877-04-30
250,"Ortega, Ramon Bautista",Tucumán,Justicialista,,,,1998-12-09,2001-12-09
3406,"Ortega, Rufino",Mendoza,Sin Especificar,,,,1886-05-01,1895-04-30
3156,"Ortiz, Francisco J.",Salta,Sin Especificar,,,,1880-05-03,1889-04-30
3418,"Ortiz, Medardo",Mendoza,Sin Especificar,,,,1860-05-11,1869-04-30
3157,"Ortiz, Miguel S.",Salta,Sin Especificar,,,,1880-05-03,1889-04-30
380,"Osuna, Blanca Ines",Entre Ríos,Alianza Frente Justicialista para la Victoria,,,,2007-12-10,2013-12-09
30,"Otero, Edison",Buenos Aires,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/30.gif,,,1983-11-29,1986-12-09
221,"Oudin, Ernesto Rene",Misiones,Justicialista,https://api.argentinadatos.com/static/senado/senadores/221.gif,,,1995-11-29,2001-12-09
3224,"Ovando, Ricardo",Jujuy,Blanco de los Trabaj.-Jujuy,,,,1963-08-12,1969-04-30
3161,"Ovejero, David",Salta,Sin Especificar,,,,1907-04-30,1916-04-30
305,"Oviedo, Mercedes Margarita",Misiones,Justicialista,https://api.argentinadatos.com/static/senado/senadores/305.gif,,,2001-12-10,2005-12-09
31,"Oyarzun, Juan Carlos","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,https://api.argentinadatos.com/static/senado/senadores/31.gif,,,1992-02-26,1998-12-09
3233,"Padilla, Manuel",Jujuy,Sin Especificar,,,,1904-05-19,1913-04-30
3587,"Padilla, Tiburcio",Tucumán,Sin Especificar,,,,1874-05-12,1883-04-30
557,"Pagotto, Juan Carlos",La Rioja,Alianza la Libertad Avanza,https://api.argentinadatos.com/static/senado/senadores/557.gif,juan.pagotto@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
455,"Pais, Juan Mario",Chubut,Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/455.gif,,,2015-12-10,2021-12-09
3568,"Palacio, Damaso E.",Santiago del Estero,Sin Especificar,,,,1901-05-01,1910-04-30
3022,"Palacios, Alfredo Lorenzo",Ciudad Autónoma de Buenos Aires,Socialista,,,,1932-01-20,1935-04-30
257,"Palacios, Gerardo Luis","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Justicialista,https://api.argentinadatos.com/static/senado/senadores/257.gif,,,1995-12-09,2001-12-09
3420,"Palma, Juan",Mendoza,Sin Especificar,,,,1862-05-24,1865-04-30
368,"Pampuro, José Juan Bautista",Buenos Aires,Alianza Frente para la Victoria,,,,2005-12-10,2011-12-09
551,"Paoltroni, Francisco Manuel",Formosa,Alianza la Libertad Avanza,https://api.argentinadatos.com/static/senado/senadores/551.gif,francisco.paoltroni@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
301,"Pardal, Jorge Alberto",Mendoza,Justicialista,,,,2001-12-10,2003-12-09
222,"Pardo, Ángel Francisco",Corrientes,Justicialista,https://api.argentinadatos.com/static/senado/senadores/222.gif,,,2001-12-10,2003-12-09
3341,"Parra Perez, Diego",San Juan,Sin Especificar,,,,1958-03-31,1967-04-30
383,"Parrilli, Nanci Maria Agustina",Neuquén,Alianza Frente para la Victoria,,,,2007-12-10,2013-12-09
504,"Parrilli, Oscar Isidro",Neuquén,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/504.gif,,,2019-12-10,2025-12-09
299,"Passo, Juan Carlos",La Pampa,Unión Cívica Radical,,,,2001-12-10,2003-12-09
3141,"Patron Costas, Robustiano",Salta,Democrata Nacional,,,,1938-05-02,1947-04-30
3613,"Paz Posse, Ramon",Tucumán,Sin Especificar,,,,1922-04-30,1931-04-30
3479,"Paz, Alberto J.",Santa Fe,Sin Especificar,,,,1928-06-21,1937-04-30
3606,"Paz, Benjamin",Tucumán,Sin Especificar,,,,1886-05-04,1895-04-30
3600,"Paz, Eduardo Alberto",Tucumán,Frejuli,,,,1973-05-03,1977-04-30
293,"Paz, Elva Azucena",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/293.gif,,,2001-12-10,2005-12-09
3582,"Paz, Marcos",Tucumán,Sin Especificar,,,,1854-10-17,1857-04-30
3055,"Paz, Maximo",Buenos Aires,Sin Especificar,,,,1891-01-03,1895-04-30
3528,"Pedernera, Juan Esteban",San Luis,Sin Especificar,,,,1854-10-17,1860-04-30
3056,"Pellegrini, Carlos",Buenos Aires,Sin Especificar,,,,1881-05-07,1883-04-30
3509,"Pennisi, Afrio",Santa Fe,Frejuli,,,,1973-05-03,1977-03-31
302,"Perceval, María Cristina",Mendoza,Justicialista,,,,2001-12-10,2003-12-09
3441,"Pereira de Keiler, Ramona Idasa",Misiones,Sin Especificar,,,,1955-04-26,1958-04-30
3380,"Perette, Carlos Humberto",Entre Ríos,Unión Cívica Radical,,,,1973-05-03,1977-03-31
439,"Pereyra, Guillermo Juan",Neuquén,Movimiento Popular Neuquino,https://api.argentinadatos.com/static/senado/senadores/439.gif,,,2013-12-10,2019-12-09
387,"Perez Alsina, Juan Agustin",Salta,Alianza Frente para la Victoria - Partido Renovador de Salta,,,,2007-12-10,2013-12-09
3084,"Perez Aznar, Ataulfo",Buenos Aires,Unión Cívica Radical,,,,1958-03-31,1967-04-30
3622,"Perez Virasoro, Evaristo",Corrientes,Sin Especificar,,,,1925-04-28,1934-04-30
3464,"Perez, Bartolome",Santa Cruz,Sin Especificar,,,,1958-03-31,1967-04-30
3232,"Perez, Domingo Teofilo",Jujuy,Sin Especificar,,,,1904-05-19,1913-04-30
3260,"Peroni, Carmelo",Corrientes,Frejuli,,,,1973-05-03,1977-03-31
469,"Perotti, Omar Ángel",Santa Fe,Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/469.gif,,,2015-12-10,2021-12-09
355,"Petcoff Naidenoff, Luis Carlos",Formosa,Frente Amplio Formoseño Cambiemos,https://api.argentinadatos.com/static/senado/senadores/355.gif,,,2017-12-10,2023-12-09
97,"Peña de Lopez, Ana Margarita",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/97.gif,,,1991-04-24,1998-12-09
3096,"Peña, Vicente",Córdoba,Sin Especificar,,,,1907-08-01,1916-04-30
311,"Pichetto, Miguel Ángel",Río Negro,Justicialista,https://api.argentinadatos.com/static/senado/senadores/311.gif,,,2001-12-10,2007-12-09
3300,"Pierangeli Vera, Humberto",La Rioja,Justicialista,,,,1952-04-25,1958-04-30
435,"Pilatti Vergara, María Inés",Chaco,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/435.gif,,,2019-12-10,2025-12-09
349,"Pinchetti de Sierra Morales, Delia Norma",Tucumán,Fuerza Republicana,,,,2003-12-10,2009-12-09
3082,"Pineda de Molins, Ilda Leonor",Buenos Aires,Justicialista,,,,1952-04-25,1958-04-30
472,"Pinedo, Federico",Ciudad Autónoma de Buenos Aires,Alianza Unión Pro,https://api.argentinadatos.com/static/senado/senadores/472.gif,,,2015-12-10,2019-12-09
3555,"Pinto, Jorge J.",Santiago del Estero,U. C. R. Antipersonalista,,,,1935-05-02,1944-04-30
3551,"Pinto, Luis G.",Santiago del Estero,Sin Especificar,,,,1905-06-06,1913-04-30
3474,"Pizarro, Manuel D.",Santa Fe,Sin Especificar,,,,1883-05-08,1892-04-30
3087,"Piñero, Martin",Córdoba,Sin Especificar,,,,1862-05-24,1871-04-30
489,"Poggi, Claudio Javier",San Luis,Avanzar y Cambiemos por San Luis,https://api.argentinadatos.com/static/senado/senadores/489.gif,,,2017-12-10,2023-12-09
493,"Porcel de Riccobelli, Blanca",Santiago del Estero,Alianza Frente Cívico,https://api.argentinadatos.com/static/senado/senadores/493.gif,,,2017-12-10,2019-12-09
3355,"Porto, Carlos R.",San Juan,U. C. R. Antipersonalista,,,,1938-04-30,1947-04-30
3454,"Pose, Jorge Juan",Neuquén,Movimiento Popular Neuquino,,,,1973-05-03,1977-03-31
32,"Posleman, Eduardo",San Juan,Bloquista de San Juan,https://api.argentinadatos.com/static/senado/senadores/32.gif,,,1989-02-02,1992-12-09
3612,"Posse, Jose",Tucumán,Sin Especificar,,,,1862-04-30,1865-04-30
3122,"Posse, Justiniano",Córdoba,Sin Especificar,,,,1910-04-29,1919-04-30
3604,"Posse, Manuel",Tucumán,Sin Especificar,,,,1862-04-30,1868-04-30
319,"Prades, Carlos Alfonso",Santa Cruz,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/319.gif,,,2001-12-10,2005-12-09
223,"Preto, Ruggero","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,https://api.argentinadatos.com/static/senado/senadores/223.gif,,,1995-11-29,2001-12-09
3515,"Pruneda, Pablo",San Luis,Sin Especificar,,,,1874-09-26,1883-04-30
248,"Pruyas, Tomas Ruben",Corrientes,Justicialista,,,,1998-11-25,2001-12-09
3476,"Puccio, Eugenio",Santa Fe,Sin Especificar,,,,1901-09-21,1910-04-30
304,"Puerta, Federico Ramón",Misiones,Justicialista,https://api.argentinadatos.com/static/senado/senadores/304.gif,,,2001-12-10,2005-12-09
3069,"Pugliese, Juan Carlos",Buenos Aires,Unión Cívica Radical,,,,1973-05-03,1977-03-31
3262,"Pujol, Juan Gregorio",Corrientes,Sin Especificar,,,,1860-05-01,1869-04-30
370,"Pérsico, Daniel Raúl",San Luis,Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/370.gif,,,2011-12-10,2017-12-09
3053,"Quintana, Manuel",Buenos Aires,Sin Especificar,,,,1870-04-30,1877-04-30
358,"Quintela, Teresita Nicolasa",La Rioja,Partido de la Victoria,https://api.argentinadatos.com/static/senado/senadores/358.gif,,,2005-12-10,2011-12-09
224,"Quinzio, Bernardo Pascual",San Luis,Justicialista,https://api.argentinadatos.com/static/senado/senadores/224.gif,,,1995-11-29,2001-12-09
3535,"Quiroga, Lindor L.",San Luis,Sin Especificar,,,,1901-05-23,1910-04-30
3041,"Racedo, Lucio",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1958-03-31,1967-04-30
388,"Rached, Emilio Alberto",Santiago del Estero,Frente Cívico por Santiago,,,,2007-12-10,2013-12-09
255,"Raijer, Beatriz Irma",Córdoba,Justicialista,https://api.argentinadatos.com/static/senado/senadores/255.gif,,,1995-11-29,2001-12-09
3339,"Ramella, Pablo Antonio",San Juan,Laborista,,,,1946-05-22,1952-04-30
3009,"Ramirez, Lauro Francisco",Chaco,Union Popular,,,,1963-08-12,1972-04-30
3483,"Rapela, Raul Norberto",Santa Fe,Sin Especificar,,,,1955-04-26,1961-04-30
287,"Raso, Marta Ethel",Chubut,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/287.gif,,,2001-12-10,2003-12-09
3324,"Rawson, Guillermo",San Juan,Sin Especificar,,,,1868-05-01,1877-04-30
498,"Recalde, Mariano",Ciudad Autónoma de Buenos Aires,Fuerza Patria,https://api.argentinadatos.com/static/senado/senadores/498.gif,mariano.recalde@senado.gob.ar,(+54 11) 28223000,2019-12-10,2031-12-09
556,"Rejal, Jesús Fernando",La Rioja,Alianza Unión por la Patria,https://api.argentinadatos.com/static/senado/senadores/556.gif,jesus.rejal@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
3252,"Resoagli, Juan Luis",Corrientes,Sin Especificar,,,,1904-05-02,1913-04-30
232,"Reutemann, Carlos Alberto",Santa Fe,Alianza Cambiemos,https://api.argentinadatos.com/static/senado/senadores/232.gif,,,2015-12-10,2021-12-09
3045,"Rica, Diego Isidro",Chubut,Sin Especificar,,,,1958-03-31,1961-04-30
3597,"Riera, Fernando Pedro",Tucumán,Justicialista,,,,1952-04-30,1958-04-30
364,"Riofrío, Marina Raquel",San Juan,Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/364.gif,,,2011-12-10,2017-12-09
3437,"Rios, Octavio Agustin",Misiones,Sin Especificar,,,,1955-04-26,1961-04-30
3599,"Rispoli Roman, Enrique G.",Tucumán,De la Just. Soc. De Tucuman,,,,1963-12-11,1966-04-30
33,"Rivas, Olijela del Valle",Tucumán,Justicialista,https://api.argentinadatos.com/static/senado/senadores/33.gif,,,1989-12-06,1998-12-09
267,"Robles, Miguel Angel",Santa Fe,Justicialista,,,,1995-12-13,2001-12-09
3630,"Roca, Agustin",Córdoba,Sin Especificar,,,,1857-05-01,1860-04-30
3097,"Roca, Julio A. (H)",Córdoba,Sin Especificar,,,,1916-08-29,1925-04-30
3589,"Roca, Julio Argentino",Tucumán,Sin Especificar,,,,1895-05-06,1904-04-30
3013,"Roca, Julio Argentino",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1888-11-03,1892-04-30
3083,"Rocha Errecart, Adolfo Antonio",Buenos Aires,Sin Especificar,,,,1958-03-31,1967-04-30
3073,"Rocha, Dardo",Buenos Aires,Sin Especificar,,,,1884-05-31,1892-04-30
500,"Rodas, Antonio José",Chaco,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/500.gif,,,2019-12-10,2025-12-09
3103,"Rodriguez Leonardi de Rosales, Elvira",Córdoba,Justicialista,,,,1952-04-25,1955-04-30
3519,"Rodriguez Saa, Adolfo",San Luis,Democrata - Mendoza,https://api.argentinadatos.com/static/senado/senadores/3519.gif,,,1932-01-20,1941-04-30
34,"Rodriguez Saa, Alberto",San Luis,Justicialista,https://api.argentinadatos.com/static/senado/senadores/34.gif,,,2000-03-08,2001-12-09
3511,"Rodriguez, Carlos Juan",San Luis,Sin Especificar,,,,1883-04-30,1892-04-30
3512,"Rodriguez, Estanislao",San Luis,Sin Especificar,,,,1854-10-17,1857-04-30
3440,"Rodriguez, Eugenio Leon",Misiones,U. C. R. Del Pueblo,,,,1963-08-12,1969-04-30
3010,"Rodriguez, Gines Froilan",Chaco,Frejuli,,,,1973-05-03,1977-03-31
261,"Rodriguez, Manuel Augusto",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/261.gif,,,1998-12-09,2001-12-09
3194,"Rodriguez, Manuel F.",Catamarca,Sin Especificar,,,,1883-04-30,1892-04-30
458,"Rodríguez Machado, Laura Elena",Córdoba,Alianza Cambiemos,https://api.argentinadatos.com/static/senado/senadores/458.gif,,,2015-12-10,2021-12-09
365,"Rodríguez Saá, Adolfo",San Luis,Frente Unidad Justicialista San Luis,https://api.argentinadatos.com/static/senado/senadores/365.gif,,,2017-12-10,2023-12-09
513,"Rodríguez, Matías David","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/513.gif,,,2019-12-10,2025-12-09
559,"Rojas Decut, Sonia Elizabeth",Misiones,Frente Renovador de la Concordia-Innovación Federal,https://api.argentinadatos.com/static/senado/senadores/559.gif,sonia.rojas@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
3547,"Rojas, Absalon",Santiago del Estero,Sin Especificar,,,,1892-05-01,1901-04-30
3336,"Rojas, Angel D.",San Juan,Sin Especificar,,,,1916-08-08,1925-04-30
412,"Rojkes de Alperovich, Beatriz Liliana",Tucumán,Frente para la Victoria,,,,2009-12-10,2015-12-09
3135,"Rojo, Anselmo",Salta,Sin Especificar,,,,1862-07-10,1871-04-30
3326,"Rojo, Tadeo",San Juan,Sin Especificar,,,,1862-05-26,1871-04-30
3317,"Roldan, Ramon Angel",La Rioja,Sin Especificar,,,,1949-09-27,1952-04-30
404,"Roldán, José María",Corrientes,Alianza Frente de Todos,,,,2009-12-10,2015-12-09
3112,"Roman, Alejo",Córdoba,Sin Especificar,,,,1865-04-28,1874-04-30
36,"Romero Feris, Jose Antonio",Corrientes,Autonomista,https://api.argentinadatos.com/static/senado/senadores/36.gif,,,1986-12-11,1995-12-09
3259,"Romero, Humberto Antonio",Corrientes,Frejuli,,,,1973-05-03,1977-03-31
35,"Romero, Juan Carlos",Salta,Juntos por el Cambio,https://api.argentinadatos.com/static/senado/senadores/35.gif,,,2019-12-10,2025-12-09
249,"Romero, Marcelo Juan","Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,https://api.argentinadatos.com/static/senado/senadores/249.gif,,,1998-11-25,2001-12-09
3401,"Rosas, Juan De",Mendoza,Sin Especificar,,,,1860-05-11,1869-04-30
339,"Rossi, Carlos Alberto",Córdoba,Alianza Frente Nuevo,,,,2003-12-10,2009-12-09
258,"Rostan, Nestor Daniel",La Pampa,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/258.gif,,,1995-11-29,2001-12-09
3100,"Rothe, Guillermo",Córdoba,Sin Especificar,,,,1932-01-20,1941-01-19
593,"Royón, Flavia Gabriela",Salta,Primero Los Salteños,,flavia.royon@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
436,"Rozas, Ángel",Chaco,Unión por Chaco,https://api.argentinadatos.com/static/senado/senadores/436.gif,,,2013-12-10,2019-12-09
37,"Rubeo, Luis",Santa Fe,Justicialista,https://api.argentinadatos.com/static/senado/senadores/37.gif,,,1986-12-11,1995-12-09
428,"Ruiz Diaz, Elsa B.",Entre Ríos,Alianza Frente Justicialista para la Victoria,,,,2011-12-10,2013-12-09
3006,"Ruiz Villasuso, Eduardo Pio",Chaco,Sin Especificar,,,,1953-04-25,1955-04-30
3332,"Ruiz, Hermogenes",San Juan,Sin Especificar,,,,1880-05-03,1889-04-30
3546,"Ruiz, Maximo",Santiago del Estero,Sin Especificar,,,,1886-05-01,1895-04-30
3182,"Ruzo, Alejandro",Catamarca,U. C. R. Antipersonalista,,,,1925-04-28,1934-04-30
351,"Ríos, Roberto Fabián",Corrientes,Justicialista,,,,2003-12-10,2009-12-09
38,"Saadi de Dentone, Alicia",Catamarca,Justicialista,https://api.argentinadatos.com/static/senado/senadores/38.gif,,,1986-11-23,1995-12-09
67,"Saadi, Ramón Eduardo",Catamarca,Justicialista,https://api.argentinadatos.com/static/senado/senadores/67.gif,,,2003-12-10,2009-12-09
68,"Saadi, Vicente Leonidas",Catamarca,Justicialista,https://api.argentinadatos.com/static/senado/senadores/68.gif,,,1986-11-28,1995-12-09
470,"Sacnun, María de los Ángeles",Santa Fe,Alianza Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/470.gif,,,2015-12-10,2021-12-09
3075,"Saenz Peña, Roque",Buenos Aires,Sin Especificar,,,,1892-06-23,1901-04-30
225,"Saez, Jose Maria",Chubut,Unión Cívica Radical,,,,1995-11-29,2001-12-09
242,"Sager, Hugo Abel",Chaco,Justicialista,https://api.argentinadatos.com/static/senado/senadores/242.gif,,,1998-11-25,2001-12-09
3037,"Saguier, Fernando",Ciudad Autónoma de Buenos Aires,Unión Cívica Radical,,,,1938-05-02,1947-04-30
3077,"Saguier, Fernando",Buenos Aires,Unión Cívica Radical,,,,1919-04-30,1928-04-30
3607,"Sal, Emilio",Tucumán,Sin Especificar,,,,1886-05-04,1895-04-30
226,"Sala, Osvaldo Ruben",Chubut,Justicialista,,,,1995-11-29,2001-12-09
3620,"Salas Correa, Luis Humberto",Tucumán,Frejuli,,,,1973-05-03,1977-03-31
372,"Salazar, Carlos Eduardo",Tucumán,Fuerza Republicana,,,,2003-11-27,2009-12-09
69,"Salim, Luis",Santiago del Estero,Justicialista,,,,1983-11-29,1989-12-09
566,"Salino, Fernando Aldo",San Luis,Alianza Unión por la Patria,https://api.argentinadatos.com/static/senado/senadores/566.gif,fernando.salino@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
3508,"Salmen, Miguel",Santa Fe,U. C. R. Intransigente,,,,1963-08-12,1972-04-30
3601,"Salmoiraghi, Jose Cesar",Tucumán,Vanguardia Federal-Tucuman,,,,1973-05-03,1977-03-31
227,"Salum, Humberto Elias",Jujuy,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/227.gif,,,1995-11-29,2001-12-09
306,"Salvatori, Pedro",Neuquén,Movimiento Popular Neuquino,,,,2001-12-10,2007-12-09
39,"Samudio Godoy, Wilfrido",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/39.gif,,,1991-04-24,1998-12-09
92,"San Millan, Julio Argentino",Salta,Justicialista,https://api.argentinadatos.com/static/senado/senadores/92.gif,,,1995-11-29,2001-12-09
3186,"Sanchez Recalde, Luis Nicolas Augusto",Catamarca,Sin Especificar,,,,1949-09-28,1952-04-30
3079,"Sanchez Sorondo, Matias G.",Buenos Aires,Conservador,,,,1932-01-20,1941-01-19
3210,"Sanchez de Bustamante, Placido",Jujuy,Sin Especificar,,,,1868-06-30,1877-04-30
3217,"Sanchez de Bustamante, Teofilo",Jujuy,Sin Especificar,,,,1922-05-01,1931-04-30
3360,"Sanchez, Franklin Alberto",San Juan,Sin Especificar,,,,1958-03-31,1964-04-30
40,"Sanchez, Libardo Nicolas",La Rioja,Justicialista,https://api.argentinadatos.com/static/senado/senadores/40.gif,,,1986-11-28,1995-12-09
3061,"Santamarina, Antonio",Buenos Aires,Conservador,,,,1938-05-02,1947-04-30
3545,"Santillan, Gregorio",Santiago del Estero,Sin Especificar,,,,1877-05-03,1886-04-30
3550,"Santillan, Jose Domingo",Santiago del Estero,Sin Especificar,,,,1904-05-02,1913-04-30
3609,"Santillan, Zenon J.",Tucumán,Sin Especificar,,,,1898-04-30,1904-04-30
432,"Santilli, Diego Cesar",Ciudad Autónoma de Buenos Aires,Alianza Unión Pro,,,,2013-12-10,2019-12-09
